,Unnamed: 0,Villageid,Primary_key,LPCD_Weighted,LPCD_Min,LPCD_Max,State name,District name,Block name,Gram panchayat,Village name,Sample source,Sample Id,Lab name,Lab name agg,Scheme Type,Sample collection,Sample tested,Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
1032,1032,158966.0,TIRUMAKUDAL-NARSIPUR_ANKANAHALLI_DODDAMULAGUD,55.74,55.74,55.74,Karnataka,Mysuru,Tirumakudal-narsipur,Ankanahalli,Doddamulagud,Individual house tap water prema house,U702640S14025330,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,28/07/2023,31/07/2023,,205.255,0.7916666666666666,508.3333333333333,0.3683333333333333,1.0,256.8641666666667,35.049166666666665,0.0,0.1108333333333333,,0.0,63.59583333333333,25.936666666666667,7.816666666666666,,1051,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Ankanahalli,63211,Doddamulagud,Doddamulagudu,619318.0,619318,Doddamulagudu,3660,685,265,2710,595,595,0,
1033,1033,158965.0,TIRUMAKUDAL-NARSIPUR_ANKANAHALLI_MENASIKYATHANAHLLI,55.71,55.35,55.89,Karnataka,Mysuru,Tirumakudal-narsipur,Ankanahalli,Menasikyathanahlli,School name : GLPS KARIHURALIKOPPALU,U702640S14055852,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,31/07/2023,01/08/2023,,219.40833333333333,0.9,486.6666666666667,0.6229166666666667,1.0,262.31583333333333,31.462083333333336,0.0,0.1245833333333333,,0.0,39.055416666666666,17.0425,7.7875,,1052,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Ankanahalli,63211,Menasikyathanahlli,Menasikyathanahalli,619317.0,619317,Menasikyathanahalli,4725,820,50,3855,555,491,0,
1034,1034,158984.0,TIRUMAKUDAL-NARSIPUR_ATTAHALLI_ATAHALLI,55.47,55.47,55.47,Karnataka,Mysuru,Tirumakudal-narsipur,Attahalli,Atahalli,School name : GHS ATTAHALLI,U702640S12951401,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,19/06/2023,23/06/2023,,249.24,0.7333333333333334,632.6666666666666,0.4541666666666666,1.0,338.68833333333333,40.86,,0.1433333333333333,,0.0,82.7175,17.210833333333333,7.391666666666667,,1053,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Attahalli,63217,Atahalli,Athahalli,619334.0,619334,Athahalli,3209,459,39,2711,550,488,0,
1035,1035,158985.0,TIRUMAKUDAL-NARSIPUR_ATTAHALLI_KANCHANAHALLY,72.43,72.43,72.43,Karnataka,Mysuru,Tirumakudal-narsipur,Attahalli,Kanchanahally,School name : GLPS KANCHANAHALLI,U702640S12951502,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,19/06/2023,21/06/2023,,319.59000000000003,0.775,878.5,0.3,1.0,504.335,50.6225,,0.1775,,0.0,90.825,37.3125,7.475,,1054,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Attahalli,63217,Kanchanahally,Kanchanahalli,619338.0,619338,Kanchanahalli,466,0,0,466,111,103,0,
1036,1036,158964.0,TIRUMAKUDAL-NARSIPUR_B.SEEHALLI_B.SEEHALLI,55.06,55.01,55.73,Karnataka,Mysuru,Tirumakudal-narsipur,B.seehalli,B.seehalli,"Source Type : Deep Tubewell, location : Near G.H.P. School",U702640S17520134,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,16/12/2023,18/12/2023,,265.97285714285715,0.6714285714285715,582.2857142857143,0.3678571428571429,1.0,293.945,29.964285714285715,0.0,0.115,,0.0,73.64571428571428,22.80785714285714,7.45,,1055,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.seehalli,63210,B.seehalli,B.Seehalli,619312.0,619312,B.Seehalli,4377,270,0,4107,1050,811,127,
1037,1037,158962.0,TIRUMAKUDAL-NARSIPUR_B.SEEHALLI_BHUGATAGALLI,55.34,55.34,55.34,Karnataka,Mysuru,Tirumakudal-narsipur,B.seehalli,Bhugatagalli,Anganwadi name : AWC Bhugatagalli,U702640S15292167,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,16/09/2023,19/09/2023,,216.53333333333333,0.6666666666666666,462.3333333333333,0.2233333333333333,1.0,232.61,24.27,,0.1833333333333333,,0.0,53.53,18.18,7.783333333333334,,1056,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.seehalli,63210,Bhugatagalli,Bhugathagahalli,619324.0,619324,Bhugathagahalli,721,0,0,721,350,350,0,
1038,1038,158963.0,TIRUMAKUDAL-NARSIPUR_B.SEEHALLI_HUNASAGAHALLI,55.25,55.25,55.25,Karnataka,Mysuru,Tirumakudal-narsipur,B.seehalli,Hunasagahalli,"Source Type : Deep Tubewell, location : Near G.H.P. School",U702640S17520159,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,16/12/2023,18/12/2023,,257.752,0.74,510.0,0.578,1.0,282.052,20.018,0.0,0.192,,,40.842,13.682,7.340000000000001,,1057,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.seehalli,63210,Hunasagahalli,Hunasagahalli,619313.0,619313,Hunasagahalli,896,180,0,716,450,84,68,
1039,1039,159029.0,TIRUMAKUDAL-NARSIPUR_B.SHETTAHALLI_B.SHETTAHALLI,90.79,90.79,90.79,Karnataka,Mysuru,Tirumakudal-narsipur,B.shettahalli,B.shettahalli,"Source Type : Deep Tubewell, location : In ST Colony",U702640S17519736,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,13/12/2023,14/12/2023,,323.10571428571427,1.085714285714286,710.5714285714286,0.5585714285714286,1.0,356.2742857142857,25.18285714285714,0.0,0.1871428571428571,,,105.2757142857143,25.075714285714287,7.414285714285714,,1058,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.shettahalli,63227,B.shettahalli,,,619431,Settahalli,1215,700,15,500,332,166,0,
1040,1040,159025.0,TIRUMAKUDAL-NARSIPUR_B.SHETTAHALLI_KUKKURUR,87.26,87.26,87.26,Karnataka,Mysuru,Tirumakudal-narsipur,B.shettahalli,Kukkurur,"Source Type : Deep Tubewell, location : Main Road",U702640S17519753,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,13/12/2023,14/12/2023,,260.0514285714286,0.6571428571428571,541.2771428571428,0.5157142857142858,0.8571428571428571,294.42571428571426,21.57,0.0,0.1685714285714285,,,85.17714285714285,19.35142857142857,7.614285714285714,,1059,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.shettahalli,63227,Kukkurur,Kukkuru,619438.0,619438,Kukkuru,2700,850,1850,0,620,575,0,
1041,1041,159026.0,TIRUMAKUDAL-NARSIPUR_B.SHETTAHALLI_T.BETTAHALI,89.55,86.94,104.22,Karnataka,Mysuru,Tirumakudal-narsipur,B.shettahalli,T.bettahali,"Source Type : Deep Tubewell, location : In S.C.Colony",U702640S17519767,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,13/12/2023,14/12/2023,,249.80285714285716,0.7642857142857142,559.8571428571429,0.5264285714285715,1.0,292.165,25.233571428571427,0.0,0.1864285714285714,,0.0,68.10214285714287,24.07,7.4071428571428575,,1060,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.shettahalli,63227,T.bettahali,T.Bettahalli,619425.0,619425,T.Bettahalli,3267,2379,0,888,931,405,0,
1042,1042,159027.0,TIRUMAKUDAL-NARSIPUR_B.SHETTAHALLI_T.MEGADAHALLI,82.89,82.54,84.07,Karnataka,Mysuru,Tirumakudal-narsipur,B.shettahalli,T.megadahalli,"Source Type : Deep Tubewell, location : Main road",U702640S17519799,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,13/12/2023,14/12/2023,,308.0,0.8375,662.0,0.9475,1.0,345.11125,31.17,0.0,0.185,,,62.53,29.67125,7.6375,,1061,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.shettahalli,63227,T.megadahalli,T.Megadahalli,619426.0,619426,T.Megadahalli,2805,480,1420,905,710,320,0,
1043,1043,159028.0,TIRUMAKUDAL-NARSIPUR_B.SHETTAHALLI_VIJAYAPURA,85.68,85.68,85.68,Karnataka,Mysuru,Tirumakudal-narsipur,B.shettahalli,Vijayapura,"Source Type : Deep Tubewell, location : main road",U702640S17519818,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,13/12/2023,14/12/2023,,298.87,0.75,629.5,0.5325,1.0,326.7925,27.11,0.0,0.165,,,66.205,23.33,7.425000000000001,,1062,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,B.shettahalli,63227,Vijayapura,Vijayapura,619430.0,619430,Vijayapura,775,720,0,55,150,107,0,
1044,1044,158979.0,TIRUMAKUDAL-NARSIPUR_BEEDANAHALLI_BEEDANAHALLI,57.31,57.31,57.31,Karnataka,Mysuru,Tirumakudal-narsipur,Beedanahalli,Beedanahalli,"Source Type : Deep Tubewell, location : Near Road",U702640S12907253,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,16/06/2023,17/06/2023,,223.8766666666667,1.2166666666666666,640.6666666666666,0.5883333333333333,1.0,346.86999999999995,53.656666666666666,,0.0766666666666666,,0.0,67.88333333333333,33.64666666666667,7.233333333333333,,1063,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Beedanahalli,63215,Beedanahalli,Beedanahalli,619328.0,619328,Beedanahalli,2015,170,23,1822,504,338,0,
1045,1045,158980.0,TIRUMAKUDAL-NARSIPUR_BEEDANAHALLI_YADAHALLI,57.7,55.98,60.11,Karnataka,Mysuru,Tirumakudal-narsipur,Beedanahalli,Yadahalli,School name : GLPS YADA HALLI,U697286S18054002,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,04/11/2023,06/11/2023,,212.48,0.7692307692307693,538.0,0.5369230769230768,1.0,289.5146153846154,29.383846153846157,0.0,0.1515384615384615,,0.0,64.70615384615384,22.707692307692305,7.615384615384615,,1064,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Beedanahalli,63215,Yadahalli,Yadahalli,619329.0,619329,Yadahalli,1722,312,0,1410,441,365,0,
1046,1046,159024.0,TIRUMAKUDAL-NARSIPUR_BENAKANAHLLI_BENAKANAHALLI,38.17,28.97,44.36,Karnataka,Mysuru,Tirumakudal-narsipur,Benakanahlli,Benakanahalli,School name : GLPS KOLI MALLANA HUNDI,U702640S13126992,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,23/06/2023,27/06/2023,,319.276,0.985,677.6,0.511,1.0,352.713,50.2255,,0.1709999999999999,,0.0,60.83,18.0515,7.516500000000001,,1065,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Benakanahlli,63226,Benakanahalli,Binakanahalli,619371.0,619371,Binakanahalli,3726,1126,1168,1432,790,460,127,
1047,1047,159022.0,TIRUMAKUDAL-NARSIPUR_BENAKANAHLLI_CHIKKABUHALLI,43.7,30.62,51.32,Karnataka,Mysuru,Tirumakudal-narsipur,Benakanahlli,Chikkabuhalli,"Source Type : Deep Tubewell, location : Village L:imit",U702640S13232364,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,26/06/2023,27/06/2023,,283.5233333333333,0.7277777777777777,597.4444444444445,0.4777777777777777,1.0,298.6244444444444,46.295,,0.1616666666666666,,0.0,56.87111111111111,21.42388888888889,7.75,,1066,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Benakanahlli,63226,Chikkabuhalli,Chikkabuhalli,619368.0,619368,Chikkabuhalli,1336,347,0,989,300,134,0,
1048,1048,159023.0,TIRUMAKUDAL-NARSIPUR_BENAKANAHLLI_HASUVATTI,44.31,37.54,49.61,Karnataka,Mysuru,Tirumakudal-narsipur,Benakanahlli,Hasuvatti,"Source Type : Deep Tubewell, location : Near at Govt. School",U702640S13318446,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,30/06/2023,04/07/2023,,254.825,0.6625,559.375,0.424375,1.0,281.921875,31.88625,,0.12875,,0.0,69.606875,17.64125,7.75,,1067,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Benakanahlli,63226,Hasuvatti,Hasuvatti,619365.0,619365,Hasuvatti,941,528,219,194,233,150,0,
1049,1049,159001.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_BOMMANAHALLI,51.05,43.28,55.02,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,Bommanahalli,"Source Type : Deep Tubewell, location : near road",U702640S12031062,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,15/05/2023,16/05/2023,,214.67076923076925,0.6384615384615385,497.2307692307692,0.3307692307692307,1.0,240.93692307692305,35.69307692307692,,0.1615384615384615,,0.0,81.90815384615385,6.716153846153846,7.515384615384615,,1068,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,Bommanahalli,Bommanahalli,619341.0,619341,Bommanahalli,1392,350,213,829,387,349,0,
1050,1050,159000.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_CHIDARAVALLI,55.24,55.24,55.24,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,Chidaravalli,"Source Type : Deep Tubewell, location : Chidaravalli",U702640S11776214,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,03/05/2023,04/05/2023,,266.18142857142857,0.7785714285714286,586.8571428571429,0.3928571428571428,1.0,296.1364285714285,33.50428571428571,,0.1492857142857142,,0.0,80.17571428571429,13.307142857142855,7.685714285714285,,1069,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,Chidaravalli,Chidravalli,619355.0,619355,Chidravalli,3504,1283,680,1541,699,500,0,
1051,1051,159002.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_CHIMILI,55.41,55.04,55.56,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,Chimili,School name : GLPS CHIKKA KALKUNI,U702640S12032246,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,17/05/2023,18/05/2023,,320.6025,1.08125,682.25,0.509375,1.0,352.62125,41.923125,,0.159375,,0.0,82.381875,11.47875,7.7625,,1070,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,Chimili,Chimili,619342.0,619342,Chimili,1355,0,116,1239,289,238,0,
1052,1052,159005.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_KEMPANAPURA,55.54,55.54,55.54,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,Kempanapura,Anganwadi name : AWC Kempanapura,U702640S11793527,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,04/05/2023,05/05/2023,,339.3742857142857,0.8714285714285713,845.7142857142857,0.4885714285714285,1.0,441.4814285714286,40.00571428571429,,0.1128571428571428,,0.0,133.46714285714285,28.890000000000004,7.628571428571428,,1071,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,Kempanapura,Kempanapura,619344.0,619344,Kempanapura,627,406,0,221,140,95,0,
1053,1053,159004.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_RAMEGOWDANAPURA,55.79,55.79,55.79,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,Ramegowdanapura,"Source Type : Deep Tubewell, location : near road",U702640S11804048,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,05/05/2023,06/05/2023,,375.87,1.3,905.25,0.50125,1.0,411.22,44.82,,0.21125,,0.0,189.465,30.47625,7.7875,,1072,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,Ramegowdanapura,Ramegowdanapura,619343.0,619343,Ramegowdanapura,812,305,0,507,225,216,0,
1054,1054,159003.0,TIRUMAKUDAL-NARSIPUR_CHIDARAHALLI_S.DODDAPURA,55.11,55.11,55.11,Karnataka,Mysuru,Tirumakudal-narsipur,Chidarahalli,S.doddapura,"Source Type : Deep Tubewell, location : main road",U702640S11793490,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,04/05/2023,05/05/2023,0.0,492.45,0.75,1148.3333333333333,0.97,1.0,546.97,73.66666666666667,,0.075,,0.0,183.96166666666667,41.825,7.566666666666666,,1073,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Chidarahalli,63221,S.doddapura,S.Doddapura,619345.0,619345,S.Doddapura,990,307,0,683,225,208,0,
1055,1055,159015.0,TIRUMAKUDAL-NARSIPUR_DODDABAGILU_DODDABAGILU,41.55,28.56,49.76,Karnataka,Mysuru,Tirumakudal-narsipur,Doddabagilu,Doddabagilu,Anganwadi name : AWC Doddebagilu-2,U702640S15642188,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,03/10/2023,04/10/2023,,327.819,0.76,741.0,0.585,1.0,373.936,29.847500000000004,,0.153,,0.0,112.5315,28.3835,7.85,,1074,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Doddabagilu,63223,Doddabagilu,Doddabagilu,619376.0,619376,Doddabagilu,6284,1651,70,4563,1548,1126,0,
1056,1056,159014.0,TIRUMAKUDAL-NARSIPUR_DODDABAGILU_HORALAHALLI,55.05,55.05,55.05,Karnataka,Mysuru,Tirumakudal-narsipur,Doddabagilu,Horalahalli,"Others, location : near masnamma temple road",U702640S12138947,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,20/04/2023,21/04/2023,,260.40250000000003,0.7625,590.0,0.4575,1.0,304.2725,30.09875,,0.1425,,0.0,76.88374999999999,17.25625,7.725,,1075,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Doddabagilu,63223,Horalahalli,Horalahalli,619367.0,619367,Horalahalli,1833,756,0,1077,380,342,0,
1057,1057,159016.0,TIRUMAKUDAL-NARSIPUR_DODDABAGILU_KARGAHALLI,46.36,45.05,48.0,Karnataka,Mysuru,Tirumakudal-narsipur,Doddabagilu,Kargahalli,"Others, location : near mole road",U702640S12138900,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,20/04/2023,21/04/2023,,339.5725,0.9625,837.25,0.50125,1.0,388.3475,38.7575,,0.2225,,0.0,164.4025,34.43375,7.5375,,1076,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Doddabagilu,63223,Kargahalli,Kargahalli,619375.0,619375,Kargahalli,1912,1030,0,882,563,317,0,
1058,1058,159072.0,TIRUMAKUDAL-NARSIPUR_GARGESHWARI_GARGESHWARI,59.67,59.67,59.67,Karnataka,Mysuru,Tirumakudal-narsipur,Gargeshwari,Gargeshwari,"Source Type : Deep Tubewell, location : near main road",U702640S15705554,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,07/10/2023,09/10/2023,,192.9075,0.6333333333333333,418.6666666666667,0.3666666666666667,1.0,217.455,21.58333333333333,,0.0741666666666666,,0.0,41.39166666666667,18.639166666666664,7.741666666666667,,1077,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Gargeshwari,63241,Gargeshwari,,,619441,Gargeswari (CT),9167,5,12,9150,1831,833,0,
1059,1059,159071.0,TIRUMAKUDAL-NARSIPUR_GARGESHWARI_YADADORE,59.49,59.39,59.63,Karnataka,Mysuru,Tirumakudal-narsipur,Gargeshwari,Yadadore,Anganwadi name : Anganavadi center Yadadore-2,U702640S15733211,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,09/10/2023,10/10/2023,,240.6369230769231,0.8461538461538461,497.6923076923077,0.2438461538461538,1.0,265.10923076923075,21.61846153846154,,0.14,,0.0,49.49538461538462,14.417692307692308,7.707692307692308,,1078,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Gargeshwari,63241,Yadadore,Yadadore,619395.0,619395,Yadadore,5472,2348,741,2383,1486,1350,0,
1060,1060,158976.0,TIRUMAKUDAL-NARSIPUR_HANUMANALU_HANUMANALU,59.57,59.57,59.57,Karnataka,Mysuru,Tirumakudal-narsipur,Hanumanalu,Hanumanalu,"Source Type : Deep Tubewell, location : In S C Colony",U702640S12047874,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,18/05/2023,19/05/2023,,226.2133333333333,0.7777777777777778,559.3333333333334,0.4033333333333333,1.0,286.3111111111112,30.828888888888887,,0.1288888888888889,,0.0,73.75555555555555,29.172222222222224,7.777777777777778,,1079,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hanumanalu,63214,Hanumanalu,Hanumanalu,619323.0,619323,Hanumanalu,2703,209,15,2479,759,428,0,
1061,1061,158977.0,TIRUMAKUDAL-NARSIPUR_HANUMANALU_MARAGOWDANAHALLI,55.28,55.28,55.28,Karnataka,Mysuru,Tirumakudal-narsipur,Hanumanalu,Maragowdanahalli,"Source Type : Deep Tubewell, location : main road",U702640S12047988,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,18/05/2023,19/05/2023,,285.6,0.9333333333333332,589.6666666666666,0.7183333333333333,1.0,306.955,28.115,,0.1883333333333333,,0.0,42.98833333333334,36.98833333333334,7.866666666666667,,1080,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hanumanalu,63214,Maragowdanahalli,Maragowdanahalli,619314.0,619314,Maragowdanahalli,1263,22,5,1236,270,201,0,
1062,1062,158970.0,TIRUMAKUDAL-NARSIPUR_HEGGURU_BASAVANAHALLI,55.36,55.36,55.36,Karnataka,Mysuru,Tirumakudal-narsipur,Hegguru,Basavanahalli,Anganwadi name : AWC Basavanahalli-2,U702640S12587373,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,05/06/2023,06/06/2023,,216.8,0.79,460.0,0.474,1.0,256.366,23.514,,0.177,,0.0,28.974,15.877,7.890000000000001,,1081,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hegguru,63212,Basavanahalli,Basavanahalli,619331.0,619331,Basavanahalli,3775,186,0,3589,858,384,0,
1063,1063,158968.0,TIRUMAKUDAL-NARSIPUR_HEGGURU_HEGGURU,57.12,55.44,57.89,Karnataka,Mysuru,Tirumakudal-narsipur,Hegguru,Hegguru,School name : GHPS HEGGURU VADARAKOPPALU,U702640S12734464,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,09/06/2023,12/06/2023,,214.4361904761905,0.6666666666666666,522.4761904761905,0.3996190476190476,1.0,296.62857142857143,28.124285714285715,,0.1376190476190476,,0.0,39.23380952380952,25.65,7.733333333333333,,1082,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hegguru,63212,Hegguru,Hegguru,619319.0,619319,Hegguru,3879,793,104,2982,908,686,0,
1064,1064,158969.0,TIRUMAKUDAL-NARSIPUR_HEGGURU_NANJAPURA,42.36,42.36,42.36,Karnataka,Mysuru,Tirumakudal-narsipur,Hegguru,Nanjapura,"Source Type : Deep Tubewell, location : main road",U702640S12585035,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,05/06/2023,06/06/2023,,304.59000000000003,0.975,623.5,0.4075,1.0,331.38875,30.51625,,0.13375,,0.0,40.5775,33.32125,7.675,,1083,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hegguru,63212,Nanjapura,Nanjapura,619330.0,619330,Nanjapura,968,169,0,799,358,325,0,
1065,1065,159042.0,TIRUMAKUDAL-NARSIPUR_HEMMIGE_AKKUR,44.33,38.72,49.95,Karnataka,Mysuru,Tirumakudal-narsipur,Hemmige,Akkur,"Source Type : Deep Tubewell, location : In S.T Colony",U702640S18101783,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,30/01/2024,31/01/2024,,214.59666666666664,0.75,445.3333333333333,0.6283333333333333,1.0,232.48833333333332,15.02,0.0,0.215,,0.0,42.23833333333334,20.71,7.399999999999999,,1084,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hemmige,63232,Akkur,Akkur,619423.0,619423,Akkur,1679,302,1130,247,598,526,0,
1066,1066,159041.0,TIRUMAKUDAL-NARSIPUR_HEMMIGE_CHANDAHALLI,50.76,50.76,50.76,Karnataka,Mysuru,Tirumakudal-narsipur,Hemmige,Chandahalli,"Source Type : Deep Tubewell, location : At Main Road",U702640S17090677,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,11/12/2023,12/12/2023,,192.93,0.65,395.5,0.0875,1.0,199.95,15.29,0.0,0.16,,0.0,40.6475,21.11,7.55,,1085,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hemmige,63232,Chandahalli,Chandahalli,619422.0,619422,Chandahalli,792,445,0,347,169,169,0,
1067,1067,159043.0,TIRUMAKUDAL-NARSIPUR_HEMMIGE_HEMMIGE,39.75,27.81,41.67,Karnataka,Mysuru,Tirumakudal-narsipur,Hemmige,Hemmige,Anganwadi name : AWC Hemmige-1,U702640S18101746,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,30/01/2024,31/01/2024,,319.7258823529412,0.711764705882353,677.0,0.4088235294117647,1.0,362.7011764705882,29.33058823529412,0.0,0.1923529411764706,,0.0,170.33352941176472,20.865294117647057,7.288235294117647,,1086,Karnataka,15,Mysuru,202,Tirumakudal-narsipur,2584,Hemmige,63232,Hemmige,Hemmige,619433.0,619433,Hemmige,4164,756,1911,1497,1031,1031,0,
